Year,Month,Departure station,Arrival station,Average travel time (min),Number of expected circulations,Number of cancelled trains,Number of late trains at departure,Average delay of late departing trains (min),Average delay of all departing trains (min),Comment (optional) delays at departure,Number of trains late on arrival,Average delay of late arriving trains (min),Average delay of all arriving trains (min),Comment (optional) delays on arrival,"% trains late due to external causes (weather, obstacles, suspicious packages, malevolence, social movements, etc.)","% trains late due to railway infrastructure (maintenance, works)","% trains late due to traffic management (rail line traffic, network interactions)",% trains late due to rolling stock,% trains late due to station management and reuse of material,"% trains late due to passenger traffic (affluence, PSH management, connections)",Number of late trains > 15min,Average train delay > 15min,Number of late trains > 30min,Number of late trains > 60min,Period,Delay due to external causes,Delay due to railway infrastructure,Delay due to traffic management,Delay due to rolling stock,Delay due to station management and reuse of material,Delay due to travellers taken into account
2015,12,PARIS LYON,NICE VILLE,339.1467662,201,0,4,16.5,0.417910448,,19,46.78947368,5.68159204,Un accident de personne à Cassis le 27 décembre a généré des retards importants sur cette relation,0.210526316,0.052631579,0.473684211,0.157894737,0.105263158,0,19,46.7894737,9,4,2015-12,21.05263158,5.263157895,47.36842105,15.78947368,10.52631579,0
2015,12,PARIS MONTPARNASSE,ST MALO,184.2623762,101,0,4,9,0.475247525,,8,43.875,3.396039604,"Ce mois-ci, la liaison a été marquée par:
Le 01 : Un dérangement de signalisation en sortie de la gare Montparnasse (30TGV ; 541mn)
Le 02 : Un dérangement d’un passage à niveau à Evron (10TGV ; 258mn)
Le 06 : Un dérangement du Poste commandant la sortie de la Ligne Grande Vitesse à Connérré (52 TGV ; 1315mn)
Le 07 : Une coupure d’alimentation électrique de la caténaire sur la Ligne Grande Vitesse vers St Arnoult (20TGV ; 293mn)
Le 08 : Un colis suspect dans un TGV à Laval (16TGV, 580mn)
Le 23 : Une divagation de vaches  couplé  à un incident matériel sur un TER à Evron (14TGV ; 490mn)
Le 23 : Une demande de secours d’un Ter au Mans (11 TGV, 434mn)
Le 27 : Le heurt d’un chevreuil sur la Ligne Grande Vitesse vers Dollon (21TGV ; 469mn)
Le 28 : Un accident de personne au Mans (58TGV ; 2872mn)",0.625,0.25,0,0.125,0,0,8,43.875,4,1,2015-12,62.5,25,0,12.5,0,0
2015,12,PARIS LYON,LAUSANNE,177.75,8,0,0,0,0,,,,1.25,,,,,,,,,,,,2015-12,,,,,,
2015,12,PARIS LYON,ZURICH,141.784375,160,0,5,24.8,0.875,,10,28.9,2.6,,,,,,,,6,39.8333333,5,1,2015-12,,,,,,
2016,1,PARIS LYON,MULHOUSE VILLE,167.1314741,251,0,14,23.5,1.490039841,,29,30.5862069,4.366533865,,0.392857143,0.285714286,0.071428571,0.107142857,0.107142857,0.035714286,20,38.75,11,2,2016-01,39.28571429,28.57142857,7.142857143,10.71428571,10.71428571,3.571428571
2016,1,NICE VILLE,PARIS LYON,342.2232143,168,3,16,22.1875,2.821428571,,16,40.5,2.589285714,Les conditions climatiques (embruns maritimes) ont généré une coupure d'alimentation électrique des caténaires le 14 janvier entre Antibes et Nice,0.375,0.1875,0.125,0.1875,0.0625,0.0625,16,40.5,8,2,2016-01,37.5,18.75,12.5,18.75,6.25,6.25
2016,1,PARIS MONTPARNASSE,LE MANS,55.48205128,390,0,5,12.8,0.31025641,,14,14.64285714,0.776923077,,0.071428571,0.214285714,0.142857143,0.285714286,0.214285714,0.071428571,6,22.5,0,0,2016-01,7.142857143,21.42857143,14.28571429,28.57142857,21.42857143,7.142857143
2016,1,QUIMPER,PARIS MONTPARNASSE,277.7395833,192,0,0,0,0.041666667,,6,44.66666667,2.322916667,,0.166666667,0.333333333,0.5,0,0,0,6,44.6666667,3,1,2016-01,16.66666667,33.33333333,50,0,0,0
2015,11,PARIS MONTPARNASSE,LA ROCHELLE VILLE,194.4863014,219,0,8,16.25,0.735159817,,13,29.76923077,3.771689498,,0.666666667,0.166666667,0.083333333,0,0,0.083333333,13,29.7692308,5,0,2015-11,66.66666667,16.66666667,8.333333333,0,0,8.333333333
2016,2,PARIS MONTPARNASSE,POITIERS,104.3492723,481,0,6,11.83333333,0.284823285,,18,27.33333333,0.82952183,,0.352941176,0.294117647,0.058823529,0.117647059,0.176470588,0,12,34.5,5,2,2016-02,35.29411765,29.41176471,5.882352941,11.76470588,17.64705882,0
2017,3,PARIS LYON,VALENCE ALIXAN TGV,131.7105263,308,4,15,17.6,0.825657895,,21,27.85714286,2.861842105,,0.333333333,0.19047619,0.142857143,0.285714286,0.047619048,0,11,42.4,4,3,2017-03,33.33333333,19.04761905,14.28571429,28.57142857,4.761904762,0
2017,3,NANTES,PARIS MONTPARNASSE,144.5180723,595,14,49,15.87755102,1.788296041,,50,42.28,4.239242685,"Ce mois-ci, l 'OD a été touchée par:
Le 3 : Accident de personne à la sortie de la gare de Nantes (20 TGV ; 861’)
Le 6 : Tempête Zeus sur tout l’Ouest de la France (150 TGV ; 8791’)
Le 6 : Dérangement de signalisation à la sortie de Paris (13 TGV ; 199’)
Le 7 : Incident caténaire à Rouvray sur la ligne grande vitesse (28 TGV ; 1369’)
Le 8 : Arrachement caténaire au niveau de Massy TGV (57 TGV ; 3343’)
Le 26 : Colis suspect à Massy TGV (16 TGV ; 650’)",0.404255319,0.319148936,0.127659574,0.106382979,0.021276596,0.021276596,41,49.1,27,11,2017-03,40.42553191,31.91489362,12.76595745,10.63829787,2.127659574,2.127659574
2017,3,LILLE,LYON PART DIEU,196.8475177,283,1,31,11.35483871,1.918439716,,35,20.48571429,3.15248227,,0.264705882,0.117647059,0.352941176,0.176470588,0.029411765,0.058823529,22,25.4,4,2,2017-03,26.47058824,11.76470588,35.29411765,17.64705882,2.941176471,5.882352941
2017,10,GRENOBLE,PARIS LYON,182.4251012,247,0,12,12.08333333,-1.255060729,,20,36.6875,2.762145749,,0.25,0.2,0.35,0.2,0,0,10,2.762145749,6,4,2017-10,25,20,35,20,0,0
2017,10,PERPIGNAN,PARIS LYON,303.4945055,183,1,35,13.0547619,1.753113553,,25,45.148,6.543040293,perte par le TGV 5372 (rame 702) de son étrave (cause inconnue) entre Vaumort et Marolles.31 TGV impactés pour 713 min,0.363636364,0.272727273,0.318181818,0.045454545,0,0,25,6.543040293,13,5,2017-10,36.36363636,27.27272727,31.81818182,4.545454545,0,0
2017,10,QUIMPER,PARIS MONTPARNASSE,223.2529644,256,3,9,19.57962963,0.82687747,,28,38.70535714,7.330632411,,0.238095238,0.523809524,0,0.238095238,0,0,28,7.330632411,10,4,2017-10,23.80952381,52.38095238,0,23.80952381,0,0
2017,10,ST MALO,PARIS MONTPARNASSE,158.7849462,93,0,1,36.16666667,-0.669713262,,24,18.71319444,6.724193548,"Ce mois-ci, l'OD a été touchér par:
le 3 : Un accident de personne à St Cyr (27 TGV ; 290')
le 6 : Un dérangement d'installation à Montrouge (19 TGV ; 297')
Le 7 : Un accident de personne entre Vannes et Redon (1 TGV ; 111')
le 13 : Un dérangement de signalisation en gare Montparnasse (67 TGV ; 963')
Le 13 : Un dérangement d'installation sur la ligne grande vitesse à Sablé (53 TGV ; 296')
le 17 : Un obstacle dans les voies sur la ligne grande vitesse à St Léger (19 TGV ; 218')
Le 19 : Un obstacle dans les voies en sortie de la gare Montparnasse (15 TGV ; 232')
Le 19 : Un accident de personne entre Auray et Vannes (3 TGV ; 214')
Le 23 : Un accident de personne entre Messac et Redon (3 TGV ; 200')
le 25: Un problème d'alimentation électrique sur la ligne grande vitesse à Dangeau (46 TGV ; 489')",0.15,0.4,0.05,0.3,0.1,0,12,6.652659574,3,0,2017-10,15,40,5,30,10,0
2017,10,PARIS MONTPARNASSE,TOURS,73.04301075,186,0,15,17.07111111,0.307706093,,42,12.97857143,3.97688172,"Ce mois-ci, l'OD a été touchér par:
le 3 : Un accident de personne à St Cyr (27 TGV ; 290')
le 6 : Un dérangement d'installation à Montrouge (19 TGV ; 297')
le 13 : Un dérangement de signalisation en gare Montparnasse (67 TGV ; 963')
Le 13 : Un dérangement d'installation sur la ligne grande vitesse à Sablé (53 TGV ; 296')
le 17 : Un obstacle dans les voies sur la ligne grande vitesse à St Léger (19 TGV ; 218')
Le 19 : Un obstacle dans les voies en sortie de la gare Montparnasse (15 TGV ; 232')
le 25: Un problème d'alimentation électrique sur la ligne grande vitesse à Dangeau (46 TGV ; 489')",0.041666667,0.208333333,0.333333333,0.375,0.041666667,0,10,3.97688172,2,1,2017-10,4.166666667,20.83333333,33.33333333,37.5,4.166666667,0
2017,10,PARIS MONTPARNASSE,VANNES,153.5265152,266,2,28,14.7422619,0.253914141,,50,24.38533333,6.531881313,,0.130434783,0.173913043,0.260869565,0.282608696,0.065217391,0.086956522,30,6.458489388,11,2,2017-10,13.04347826,17.39130435,26.08695652,28.26086957,6.52173913,8.695652174
2017,10,LYON PART DIEU,MONTPELLIER,112.4012346,332,8,74,16.95292793,3.523199588,,57,26.12631579,5.28441358,,0.29787234,0.191489362,0.276595745,0.14893617,0.042553191,0.042553191,31,5.28441358,15,2,2017-10,29.78723404,19.14893617,27.65957447,14.89361702,4.255319149,4.255319149
2016,12,AVIGNON TGV,PARIS LYON,160.3553875,530,1,79,20.87848101,3.365816005,,64,30.88671875,3.000882168,,0.24137931,0.344827586,0.24137931,0.155172414,0,0.017241379,50,36.14633333,21,8,2016-12,24.13793103,34.48275862,24.13793103,15.51724138,0,1.724137931
2016,12,BELLEGARDE (AIN),PARIS LYON,163.1338912,240,1,44,14.75227273,3.908089261,,26,29.15448718,2.362133891,,0.130434783,0.391304348,0.173913043,0.130434783,0.086956522,0.086956522,21,33.15238095,8,1,2016-12,13.04347826,39.13043478,17.39130435,13.04347826,8.695652174,8.695652174
2016,12,PARIS LYON,CHAMBERY CHALLES LES EAUX,180.204918,244,0,21,21.08492063,1.930806011,,27,29.87839506,3.908743169,,0.083333333,0.041666667,0.375,0.458333333,0.041666667,0,15,43.45777778,9,3,2016-12,8.333333333,4.166666667,37.5,45.83333333,4.166666667,0
2016,12,PARIS MONTPARNASSE,LAVAL,97.81896552,233,1,13,19.44487179,1.13829023,,18,29.52962963,2.919181034,,0.294117647,0.176470588,0.117647059,0.352941176,0,0.058823529,10,43.44666667,5,3,2016-12,29.41176471,17.64705882,11.76470588,35.29411765,0,5.882352941
2016,12,ST MALO,PARIS MONTPARNASSE,194.1734694,98,0,3,24.90555556,0.963265306,,8,35.27083333,3.40085034,,0.333333333,0.333333333,0,0.166666667,0.166666667,0,5,49.50666667,4,2,2016-12,33.33333333,33.33333333,0,16.66666667,16.66666667,0
2016,12,LYON PART DIEU,MONTPELLIER,111.5838509,325,3,101,18.67310231,6.649016563,,63,44.23730159,9.646221532,plusieurs heurts + dérangement informatique à Lyon Part-Dieu,0.31147541,0.114754098,0.360655738,0.147540984,0.06557377,0,51,51.74215686,24,14,2016-12,31.14754098,11.47540984,36.06557377,14.75409836,6.557377049,0
2016,12,LYON PART DIEU,RENNES,261.9710145,69,0,36,12.0037037,7.277294686,,13,32.88461538,8.152173913,,0.230769231,0.230769231,0.153846154,0.307692308,0.076923077,0,13,32.88461538,6,1,2016-12,23.07692308,23.07692308,15.38461538,30.76923077,7.692307692,0
2016,7,BESANCON FRANCHE COMTE TGV,PARIS LYON,131.2513369,187,0,7,9,0.534759358,,3,56.33333333,-0.197860963,De nombreux incendies ont géné la production,0.5,0.5,0,0,0,0,3,56.3333333,3,1,2016-07,50,50,0,0,0,0
2016,7,PARIS LYON,CHAMBERY CHALLES LES EAUX,196.8819444,72,0,9,29.88888889,3.861111111,,8,45.25,5.569444444,Nombreuses défaillances matériels,0.25,0.125,0,0.5,0.125,0,7,47.5714286,7,2,2016-07,25,12.5,0,50,12.5,0
2016,7,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,78.45343137,204,0,11,17,1.024509804,,16,19.5625,1.901960784,,0.214285714,0.071428571,0.142857143,0.142857143,0.285714286,0.142857143,6,37,4,1,2016-07,21.42857143,7.142857143,14.28571429,14.28571429,28.57142857,14.28571429
2016,7,PARIS MONTPARNASSE,BREST,268.0734694,245,0,26,15.5,1.853061224,,20,34,4.828571429,,0.157894737,0.315789474,0.052631579,0.210526316,0.210526316,0.052631579,20,34,12,1,2016-07,15.78947368,31.57894737,5.263157895,21.05263158,21.05263158,5.263157895
2016,7,PARIS MONTPARNASSE,TOULOUSE MATABIAU,331.9840764,157,0,21,13.66666667,2.159235669,,20,39.8,7.127388535,,0.105263158,0.315789474,0.157894737,0.210526316,0.157894737,0.052631579,19,39.1052632,12,1,2016-07,10.52631579,31.57894737,15.78947368,21.05263158,15.78947368,5.263157895
2016,7,NANTES,STRASBOURG,319.8928571,56,0,2,18,0.857142857,,5,25.8,2.071428571,,0.2,0.2,0.4,0,0,0.2,5,25.8,1,0,2016-07,20,20,40,0,0,20
2016,11,BELLEGARDE (AIN),PARIS LYON,163.630531,226,0,39,13.15384615,3.247787611,,39,25.71794872,5.995575221,,0.230769231,0.358974359,0.307692308,0.051282051,0.025641026,0.025641026,26,32.1923077,9,2,2016-11,23.07692308,35.8974359,30.76923077,5.128205128,2.564102564,2.564102564
2016,11,PARIS LYON,VALENCE ALIXAN TGV,131.7589286,280,0,14,15.78571429,0.975,,33,20.09090909,3.875,,0.375,0.375,0.0625,0.0625,0.125,0,17,27.1176471,5,0,2016-11,37.5,37.5,6.25,6.25,12.5,0
2016,11,PARIS MONTPARNASSE,ANGERS SAINT LAUD,100.9117647,425,0,36,25.66666667,2.378823529,,66,32.89393939,7.225882353,,0.246153846,0.369230769,0.015384615,0.092307692,0.276923077,0,52,38.4807692,24,10,2016-11,24.61538462,36.92307692,1.538461538,9.230769231,27.69230769,0
2016,11,BORDEAUX ST JEAN,PARIS MONTPARNASSE,212.5007764,649,5,85,19.47058824,3.113354037,,145,37,11.19565217,"Cette OD a été touchée par diffférents incidents:
Le 4 : découverte d’un corps à la sortie de la gare de Paris Montparnasse (59 TGV ; 2379’)
Le 4 : dérangement de signalisation en gare de Paris Montparnasse (35 TGV ; 894’)
Le 5 : colis suspect à bord d’un TGV à Angoulême (16 TGV ; 707’)
Le 10 : restitution tardive de travaux à la sortie de Paris (34 TGV ; 386’)
Le 15 : heurt d’un animal à Villeperdue (21 TGV ; 463’)
Le 17 : suspicion de fuite de matières dangereuses sur un train FRET vers Poitiers (29 TGV ; 2241’)
Le 18 : câbles de signalisation coupés lors de travaux à Angoulême (27 TGV ; 924’)
Le 21 : heurt d’un animal à Villeperdue (20 TGV ; 604’)
Le 22 : arrêt d’un TGV au niveau de Massy nécessitant un retour en arrière (54 TGV ; 1556’)
Le 28 : incident matériel à la sortie de la gare de Paris (19 TGV ; 370’)",0.213793103,0.489655172,0.124137931,0.062068966,0.068965517,0.04137931,145,37,51,27,2016-11,21.37931034,48.96551724,12.4137931,6.206896552,6.896551724,4.137931034
2016,11,PARIS MONTPARNASSE,LA ROCHELLE VILLE,204.8917051,217,0,14,33.21428571,2.331797235,,16,37.0625,2.488479263,,0.375,0.1875,0.1875,0.125,0.125,0,16,37.0625,8,2,2016-11,37.5,18.75,18.75,12.5,12.5,0
2016,11,PARIS EST,STUTTGART,118.1557789,199,0,12,19.5,1.346733668,,15,34.2,3.874371859,,,,,,,,9,48.2222222,5,2,2016-11,,,,,,
2017,11,TOULON,PARIS LYON,236.9890511,281,7,57,14.30730994,3.804075426,,37,41.70315315,5.98649635,Plusieurs heurts de sangliers.,0.470588235,0.205882353,0.235294118,0.088235294,0,0,37,5.964727273,18,7,2017-11,47.05882353,20.58823529,23.52941176,8.823529412,0,0
2017,11,FRANCFORT,PARIS EST,220.0281008,172,0,23,10.37753623,2.519573643,,36,28.98287037,8.757364341,,0.111111111,0.388888889,0.166666667,0.138888889,0.027777778,0.166666667,33,8.757364341,11,3,2017-11,11.11111111,38.88888889,16.66666667,13.88888889,2.777777778,16.66666667
2016,10,PARIS EST,REIMS,47.01408451,213,0,6,13.33333333,0.492957746,,12,10.08333333,0.718309859,,0.333333333,0.166666667,0.25,0.166666667,0.083333333,0,1,23,0,0,2016-10,33.33333333,16.66666667,25,16.66666667,8.333333333,0
2016,10,ARRAS,PARIS NORD,51.04615385,325,0,19,13.31578947,1.366153846,,37,17.24324324,2.48,,0.142857143,0.342857143,0.171428571,0.057142857,0.2,0.085714286,14,31.2142857,6,1,2016-10,14.28571429,34.28571429,17.14285714,5.714285714,20,8.571428571
2016,10,DOUAI,PARIS NORD,76.93333333,195,0,3,7.333333333,0.328205128,,22,14.5,2.128205128,,0.238095238,0.238095238,0.142857143,0.095238095,0.19047619,0.095238095,5,34.4,3,0,2016-10,23.80952381,23.80952381,14.28571429,9.523809524,19.04761905,9.523809524
2016,9,PARIS LYON,GRENOBLE,183.0720165,243,0,12,19.5,1.119341564,,24,30.04166667,5.411522634,,0.260869565,0.130434783,0.391304348,0.043478261,0.173913043,0,24,30.0416667,7,1,2016-09,26.08695652,13.04347826,39.13043478,4.347826087,17.39130435,0
2016,9,PARIS MONTPARNASSE,TOURS,76.70967742,187,1,4,21.25,0.586021505,,22,14.54545455,2.451612903,,0.363636364,0.454545455,0,0.181818182,0,0,7,26.7142857,1,1,2016-09,36.36363636,45.45454545,0,18.18181818,0,0
2016,9,LYON PART DIEU,MARSEILLE ST CHARLES,102.6608133,543,2,163,16.50920245,6.075785582,,118,29.07627119,7.929759704,détresse du 6118 dans le tunnel de Marseille,0.189655172,0.275862069,0.215517241,0.094827586,0.129310345,0.094827586,90,33.9,27,10,2016-09,18.96551724,27.5862069,21.55172414,9.482758621,12.93103448,9.482758621
2016,9,MARSEILLE ST CHARLES,LYON PART DIEU,102.3686679,533,0,31,28.12903226,1.990619137,,84,26.17857143,6.412757974,,0.202380952,0.130952381,0.166666667,0.273809524,0.214285714,0.011904762,55,33.2181818,18,7,2016-09,20.23809524,13.0952381,16.66666667,27.38095238,21.42857143,1.19047619
2016,9,GENEVE,PARIS LYON,171.6,230,0,15,12.4,1.517391304,,18,17.33333333,1.339130435,,0.055555556,0.222222222,0.555555556,0.166666667,0,0,9,22.2222222,1,0,2016-09,5.555555556,22.22222222,55.55555556,16.66666667,0,0
2016,8,REIMS,PARIS EST,46.61794872,195,0,5,15.2,0.538461538,,11,11.45454545,0.148717949,,0.363636364,0.181818182,0.272727273,0.090909091,0,0.090909091,2,24.5,0,0,2016-08,36.36363636,18.18181818,27.27272727,9.090909091,0,9.090909091
2016,8,PARIS LYON,PERPIGNAN,310.0206186,199,5,12,22.5,1.587628866,,40,35.425,8.798969072,Incendies et collision d'un TER avec un arbre,0.425,0.225,0.15,0.1,0.1,0,40,35.425,17,5,2016-08,42.5,22.5,15,10,10,0
2016,8,PARIS MONTPARNASSE,ANGERS SAINT LAUD,98.47409326,386,0,14,17.42857143,0.772020725,,31,27.93548387,2.670984456,,0.214285714,0.321428571,0.142857143,0.214285714,0.107142857,0,22,34.1363636,7,1,2016-08,21.42857143,32.14285714,14.28571429,21.42857143,10.71428571,0
2016,8,LILLE,PARIS NORD,63.42637363,455,0,18,19.05555556,1.127472527,,53,20.20754717,2.395604396,,0.295454545,0.136363636,0.204545455,0.181818182,0.181818182,0,24,33.8333333,10,5,2016-08,29.54545455,13.63636364,20.45454545,18.18181818,18.18181818,0
2017,6,MULHOUSE VILLE,PARIS LYON,171.1071429,316,8,45,18.64444444,3.548701299,,45,35.04444444,5.668831169,,0,0.2,0,0.2,0.6,0,27,50.3919753,11,6,2017-06,0,20,0,20,60,0
2017,6,PARIS MONTPARNASSE,LE MANS,55.19036697,440,4,55,18.87272727,2.373853211,,81,24.87654321,5.199541284,"Ce mois-ci, l'OD a été touchée par:
Entre le 6 et le 16 : Dérangement d’aiguillages en raison des chaleurs à Paris Montparnasse (79 TGV ; 1502’)
Le 12 : Accident de personne sur la ligne grande vitesse à St Léger (103 TGV ; 5531’)
Le 19 : Difficultés pour le centre de maintenance de fournir des rames compte tenu des retards (32 TGV ; 1006’)
Le 20 : Dérangement des installations sur la ligne grande vitesse à St Léger (24 TGV ; 280’)
Le 21 : Avarie caténaire en sortie de la gare de Paris Montparnasse (63 TGV ; 2001’)",0.3,0.1,0,0.4,0.2,0,38,42.7631579,22,10,2017-06,30,10,0,40,20,0
2017,6,QUIMPER,PARIS MONTPARNASSE,275.4356436,202,0,3,10.66666667,0.198019802,,22,53.54545455,7.574257426,"Ce mois-ci, l'OD a été touchée par:
Entre le 6 et le 16 : Dérangement d’aiguillages en raison des chaleurs à Paris Montparnasse (79 TGV ; 1502’)
Le 12 : Accident de personne sur la ligne grande vitesse à St Léger (103 TGV ; 5531’)
Le 19 : Difficultés pour le centre de maintenance de fournir des rames compte tenu des retards (32 TGV ; 1006’)
Le 19 : Réduction de vitesse suite aux fortes chaleurs fragilisant les installations à Laval (19 TGV ; 190’) et à Voutré (10 TGV ; 263’)
Le 20 : Dérangement des installations sur la ligne grande vitesse à St Léger (24 TGV ; 280’)
Le 21 : Réduction de vitesse en Bretagne suite aux fortes chaleurs fragilisant les installations (23 TGV ; 374’)
Le 21 : Avarie caténaire en sortie de la gare de Paris Montparnasse (63 TGV ; 2001’)
Le 27 : Branches dans la caténaire à Donfront (14 TGV ; 629’)
Le 27 : chute d’un câble de chantier sur la caténaire à Rennes (17 TGV ; 354’)
Le 27: accident de personne à Laillé (4 TGV ; 294')",0.166666667,0.333333333,0.166666667,0.166666667,0,0.166666667,22,53.4378788,12,6,2017-06,16.66666667,33.33333333,16.66666667,16.66666667,0,16.66666667
2017,6,LILLE,LYON PART DIEU,196.125,275,3,71,14.29577465,4.5625,,48,33.02083333,6.507352941,,0.363636364,0.090909091,0,0.454545455,0.090909091,0,34,41.3705882,13,7,2017-06,36.36363636,9.090909091,0,45.45454545,9.090909091,0
2017,6,MARSEILLE ST CHARLES,LYON PART DIEU,104.8691207,501,12,83,17.39759036,3.474437628,,146,23.28767123,9.374233129,infiltrations d'eau impactant les installations dans le tunnel à Marseille / non-libération de zone à St-Georges-d'Espéranche / incendie à bord d'un TER à Lyon Part-Dieu / multiples dérangements / tension parc matériel,0.6,0.133333333,0.066666667,0.2,0,0,100,28.385,31,5,2017-06,60,13.33333333,6.666666667,20,0,0
2017,1,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.41203704,216,0,66,13.57575758,5.052314815,,30,20.19277778,1.611805556,,0.178571429,0.035714286,0.285714286,0.178571429,0.107142857,0.214285714,12,37.20138889,7,1,2017-01,17.85714286,3.571428571,28.57142857,17.85714286,10.71428571,21.42857143
2017,1,LYON PART DIEU,MARSEILLE ST CHARLES,106.5333333,539,14,126,22.52592593,6.16384127,,106,36.57610063,8.594952381,,0.216494845,0.216494845,0.350515464,0.154639175,0.041237113,0.020618557,85,42.67803922,35,16,2017-01,21.64948454,21.64948454,35.05154639,15.46391753,4.12371134,2.06185567
2017,1,PARIS EST,FRANCFORT,115.4786869,177,12,17,26.35588235,2.82979798,,21,39.61904762,5.867575758,,0.428571429,0.047619048,0.095238095,0.380952381,0.047619048,0,18,44.22222222,6,3,2017-01,42.85714286,4.761904762,9.523809524,38.0952381,4.761904762,0
2017,1,PARIS MONTPARNASSE,TOULOUSE MATABIAU,328.8278146,152,1,20,17.325,2.189845475,,23,44.42971014,8.567218543,"Le 1er janvier : Incident sur la caténaire entre Hendaye et Biarritz (27 TGV ; 947’)
Le 1er janvier : accident de personne à Châtellerault (44 TGV ; 2744’)
Le 2 : Avarie sur le pantographe d’un TER à Paris Montparnasse (29 TGV ; 329’)
Le 3 : Collision avec une voiture à un passage à niveau à Beautiran (10 TGV ; 519’)
Le 4 : Choc anormal sur la ligne à grande vitesse (33 TGV ; 814’)
Le 4 : Dérangement d’un appareil de voie à Paris Montparnasse (24 TGV ; 475’)
Le 11 : Colis suspect à Ruffec (14 TGV ; 235’)
Le 17 : Rail cassé à Massy (31 TGV ; 573’)
Le 18 : Dérangement d’installation suite à travaux non conformes à Angoulême (19 TGV ; 260’)",0.47826087,0.173913043,0.086956522,0.260869565,0,0,23,44.42971014,12,5,2017-01,47.82608696,17.39130435,8.695652174,26.08695652,0,0
2017,1,TOULOUSE MATABIAU,PARIS MONTPARNASSE,335.6179775,182,4,9,16.31851852,0.800280899,,28,46.36964286,8.621629213,"Le 1er janvier : Incident sur la caténaire entre Hendaye et Biarritz (27 TGV ; 947’)
Le 1er janvier : accident de personne à Châtellerault (44 TGV ; 2744’)
Le 2 : Avarie sur le pantographe d’un TER à Paris Montparnasse (29 TGV ; 329’)
Le 3 : Collision avec une voiture à un passage à niveau à Beautiran (10 TGV ; 519’)
Le 4 : Choc anormal sur la ligne à grande vitesse (33 TGV ; 814’)
Le 4 : Dérangement d’un appareil de voie à Paris Montparnasse (24 TGV ; 475’)
Le 11 : Colis suspect à Ruffec (14 TGV ; 235’)
Le 17 : Rail cassé à Massy (31 TGV ; 573’)
Le 18 : Dérangement d’installation suite à travaux non conformes à Angoulême (19 TGV ; 260’)",0.48,0.36,0,0.16,0,0,28,46.36964286,12,4,2017-01,48,36,0,16,0,0
2017,7,STRASBOURG,PARIS EST,117.2605932,472,0,131,14.80916031,4.796610169,,66,33.36363636,4.44279661,,0.169230769,0.246153846,0.2,0.153846154,0.061538462,0.169230769,44,43.6662879,21,6,2017-07,16.92307692,24.61538462,20,15.38461538,6.153846154,16.92307692
2017,7,PARIS LYON,MONTPELLIER,207.0602094,383,1,53,25.69811321,3.528795812,,81,34.91358025,8.5,heurt d'une personne par un Transilien à Maisons-Alfort +  dérangement de signalisation à Vaux-en-Pré + incendie aux abords des voies entre Avignon et Nîmes + dérangement d'aiguille à Vestric,0.2125,0.25,0.2375,0.25,0.0125,0.0375,64,41.0085938,29,13,2017-07,21.25,25,23.75,25,1.25,3.75
2017,7,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168.4782609,115,0,4,7,-4.191304348,,19,23.68421053,4.826086957,,0.230769231,0.230769231,0.461538462,0,0.076923077,0,10,33.3916667,4,1,2017-07,23.07692308,23.07692308,46.15384615,0,7.692307692,0
2017,7,LYON PART DIEU,RENNES,232.6721311,63,2,38,20.05263158,13.37704918,,23,43.04347826,18.54098361,"Ce mois-ci, l'OD a été touchée par: _x000D_
Le 5 : Défaillance matérielle sur la ligne grande vitesse Sud Est (37 TGV ; 946’)_x000D_
Le 6 : accident de personne à Maison Alfort (61 TGV ; 3533’)_x000D_
Le 11 : Divergence entre les équipements au sol et les TGV en circulation sur la grande ceinture parisienne (36 TGV ; 1034’)_x000D_
Le 12 : Bagage abandonné en gare de Lyon Part-Dieu (36 TGV ; 1142’)_x000D_
Le 13 : Dérangement d’aiguille sur le tronc commun des lignes grandes vitesse à St Arnoult (19 TGV ; 289’)_x000D_
Le 23 : Présence d’objets pris dans la caténaire à la sortie du Mans (16 TGV ; 372’)_x000D_
Du 29 au 31 : Dérangement du poste de Vanves (450 TGV ; 27110’)",0.142857143,0.428571429,0.19047619,0.142857143,0,0.095238095,23,43.0434783,10,5,2017-07,14.28571429,42.85714286,19.04761905,14.28571429,0,9.523809524
2017,5,PARIS LYON,CHAMBERY CHALLES LES EAUX,177.6706587,168,1,11,17.45454545,1.407185629,,36,25.36111111,6.532934132,tentative de vols de câbles entre Annecy et Aix-les-Bains provoque un dérangement d’intervalle et des ratés d’ouverture de PN.,0.1,0.166666667,0.4,0.233333333,0.1,0,20,35.4891667,8,2,2017-05,10,16.66666667,40,23.33333333,10,0
2017,5,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.07619048,210,0,48,13.4375,3.976190476,,39,16.43589744,2.99047619,heurt d’un sanglier par le TGV 6220 entre Le Creusot et Sully (rame 818).,0.208333333,0.041666667,0.333333333,0.25,0.041666667,0.125,12,36.1402778,5,2,2017-05,20.83333333,4.166666667,33.33333333,25,4.166666667,12.5
